#--------------------------------------------------------------------------------------------------------------------------------------------------------------
# Results of thermal analysis
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
#Location, 	 Radius, mm	 Conv. heat	 Conv. heat	 Rad. heat 	 Total heat	     Twg, K	     Twi, K	     Twc, K	      Tc, K	    pc, MPa	    wc, m/s	 rho, kg/m^3	                       Comments
#        mm	           	  coeff., k	  flux, kW/	 flux, kW/m	  flux, kW/	           	           	           	           	           	           	            
#          	           	    W/m^2-K	        m^2	         ^2	        m^2	           	           	           	           	           	           	            
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
   17.1801	    44.4159	     6.2961	 11253.5219	     0.0000	 11253.5219	   972.8002	   972.8002	   916.5326	   884.2538	     1.5183	   223.0101	     9.5640	 regenerative cooling, opposite flow
   17.4138	    44.4159	     6.2955	 11277.0978	     0.0000	 11277.0978	   972.4760	   972.4760	   916.0905	   883.7390	     1.5260	   221.7484	     9.6184	 regenerative cooling, opposite flow
   17.6476	    44.4159	     6.2949	 11300.2129	     0.0000	 11300.2129	   972.1470	   972.1470	   915.6459	   883.2231	     1.5336	   220.5052	     9.6727	 regenerative cooling, opposite flow
   17.8813	    44.4159	     6.2943	 11322.8824	     0.0000	 11322.8824	   971.8134	   971.8134	   915.1990	   882.7059	     1.5412	   219.2801	     9.7267	 regenerative cooling, opposite flow
   18.1151	    44.4159	     6.2937	 11345.1210	     0.0000	 11345.1210	   971.4753	   971.4753	   914.7497	   882.1877	     1.5488	   218.0726	     9.7806	 regenerative cooling, opposite flow
   18.3488	    44.4159	     6.2932	 11366.9425	     0.0000	 11366.9425	   971.1329	   971.1329	   914.2982	   881.6683	     1.5563	   216.8823	     9.8342	 regenerative cooling, opposite flow
   18.5825	    44.4159	     6.2926	 11388.3605	     0.0000	 11388.3605	   970.7863	   970.7863	   913.8445	   881.1478	     1.5638	   215.7088	     9.8877	 regenerative cooling, opposite flow
   18.8163	    44.4159	     6.2920	 11409.3875	     0.0000	 11409.3875	   970.4355	   970.4355	   913.3886	   880.6262	     1.5712	   214.5516	     9.9411	 regenerative cooling, opposite flow
   19.0500	    44.4159	     6.2914	 11430.0359	     0.0000	 11430.0359	   970.0808	   970.0808	   912.9306	   880.1036	     1.5786	   213.4105	     9.9942	 regenerative cooling, opposite flow
   19.2838	    44.4159	     6.2908	 11450.3175	     0.0000	 11450.3175	   969.7222	   969.7222	   912.4706	   879.5798	     1.5860	   212.2849	    10.0472	 regenerative cooling, opposite flow
   19.5175	    44.4159	     6.2902	 11470.2434	     0.0000	 11470.2434	   969.3598	   969.3598	   912.0086	   879.0551	     1.5933	   211.1745	    10.1000	 regenerative cooling, opposite flow
   19.7513	    44.4159	     6.2896	 11489.8244	     0.0000	 11489.8244	   968.9937	   968.9937	   911.5446	   878.5293	     1.6006	   210.0791	    10.1527	 regenerative cooling, opposite flow
   19.9850	    44.4159	     6.2890	 11509.0710	     0.0000	 11509.0710	   968.6240	   968.6240	   911.0787	   878.0025	     1.6078	   208.9981	    10.2052	 regenerative cooling, opposite flow
   20.2187	    44.4159	     6.2885	 11527.9930	     0.0000	 11527.9930	   968.2508	   968.2508	   910.6109	   877.4747	     1.6150	   207.9314	    10.2576	 regenerative cooling, opposite flow
