Time,ox_n2_p,ox_tank_p,ox_ereg_angle,ox_feedforward,ox_proportional_term,ox_kp,fuel_n2_p,fuel_tank_p,fuel_ereg_angle,fuel_feedforward,fuel_proportional_term,fuel_kp,chamber_p,ox_inj_p,fuel_inj_p,fuel_inj_T,fuel_vdot,impulse_integral,ox_main_angle,fuel_main_angle,thrust,n2_fill_p
0.5005024414062973,178.51948663366466,44.51670550758066,30.6682006306965,21.087191639297153,5.557213397880786e-40,8.385647492867673,178.84883856897167,45.374372996113266,950.0,114.67872614079822,5.557213397880786e-40,-0.319463246283898,1.0695204734802246,1.0372246503829956,1.0282660722732544,30.4609375,0.0216993205249309,366.8681640625,66.0,4.0,-60.77313896977132,216.81791171845518
0.70932812500007,178.51619527196846,44.009597693086604,50.0,19.825317133058352,5.557213397880786e-40,4.600629151657351,178.89273883062927,45.2293103378513,950.0,114.6787109375,5.557213397880786e-40,-0.19567993788682467,1.279868721961975,6.283180236816406,1.242660641670227,30.53125,0.1025314331054687,11199.23828125,66.0,22.0,-65.76779391738091,216.71626677179225
0.9006047363280913,178.50580005716367,42.98764664920895,50.0,19.825324412620542,5.557213397880786e-40,5.385486978269981,178.8933533079101,41.6686516368447,951.041584347277,114.67871132113176,5.557213397880786e-40,2.8427505518446146,2.237619400024414,21.69123649597168,2.1953048706054688,30.4921875,0.6492151618003845,82892.1796875,66.0,40.0,-270.3832006534664,216.75030296605848
1.1041484375000437,168.0826500393528,40.844277567735205,192.55448763801184,19.83312189570793,5.557213397880786e-40,7.031595072382544,177.77669581589473,34.18186793537809,1238.9911647567667,114.6790593928099,5.557213397880786e-40,9.23147337015484,-18.66318702697754,34.62051773071289,29.204572677612305,30.515625,0.7367905974388123,2205222.0,66.0,58.0,-6323.319182788864,216.78243344753497
1.3040134277343896,150.90010445283377,39.707739984967596,277.1334065712155,19.848528060908457,5.557213397880786e-40,7.9044560810056295,146.77731449089887,39.155876838545225,1196.103832250512,114.68929016134152,5.426155623559638e-40,4.986985303203624,-9.145554542541504,35.03229904174805,31.42774200439453,30.5078125,0.7999288439750671,5342764.5,66.0,66.0,-6857.717051425538,216.8428949084365
1.5061218261719205,125.58506229002344,39.93395586778325,275.12730143985164,19.873373774179896,5.557213397880786e-40,7.730721665686718,129.3706336570746,43.60218265152724,1158.5519108183303,114.69659417473741,1.9154824644771733e-41,1.1928049686906272,1.3628404140472412,35.631839752197266,32.703941345214844,30.3828125,1.0724539756774902,-1196157.0,66.0,66.0,-6922.018183820677,216.84422548926588
1.705671386718791,116.40730561819493,40.326197664323544,272.51666734311186,19.884776446526935,5.557213397880786e-40,7.429480158863186,120.37671608755191,45.031369554321124,1145.85298881205,114.70097392478614,0.08432446865891244,-0.02676746420979753,4.4192657470703125,36.06554412841797,33.43730926513672,31.4609375,1.0894250869750977,-2082701.75,66.0,66.0,-6964.2133444283,216.70238857156977
1.907175292968759,109.31877094702497,40.62803998770176,270.4184671848609,19.894445110804096,5.557213397880786e-40,7.197665583708973,113.64404691481067,45.64986782749696,1140.9299263616565,114.70459142603544,2.800971444209661,-0.5545558713617165,17.12664222717285,36.4570198059082,33.83677291870117,35.4921875,1.132352352142334,9280533.0,66.0,66.0,-6977.872296751827,216.87075556028952
2.109195800781322,103.62655855030619,40.792153089731535,269.07526992554926,19.90291618345484,5.557213397880786e-40,7.071627154318891,107.9282938387456,45.98028403116933,1137.976593566149,114.70792313325134,0.06712873779217969,-0.8365072607641989,35.26985168457031,36.502349853515625,33.89664840698242,39.0078125,1.2203668355941772,95502864.0,66.0,66.0,-6981.2157023049895,216.85655410350628
2.309963867187548,98.6690448776302,40.80731865316546,269.0,19.91113232425655,5.557213397880786e-40,7.059979847900153,102.79459980638714,46.096194853331,1137.0232202547766,114.711151360703,2.867960929870605,-0.935418077914962,27.09501266479492,36.52755355834961,33.943756103515625,40.84375,1.270501971244812,134568944.0,66.0,66.0,-7020.057559344906,216.91091149761198
2.508421142578186,94.13490694144579,40.790691318256805,269.291186879347,19.919037754153216,5.557213397880786e-40,7.072749379054387,98.00386916027142,46.03980695892458,1138.0035005334612,114.71438191775147,2.857921536669965,-0.8873034905403981,34.25845718383789,36.56752395629883,33.88639068603516,45.8671875,1.174894094467163,297182304.0,66.0,66.0,-7032.292114008603,216.90903683765478
2.707853271484396,89.99347878664919,40.74476748284607,269.9556086415806,19.926721296680267,5.557213397880786e-40,7.108018524741191,93.5959479098349,45.8426555190369,1139.0088191333955,114.71757704312412,0.008430976671113206,-0.7190649264135736,30.01864242553711,36.47784805297852,33.87118911743164,48.8671875,1.1548656225204468,371629728.0,66.0,66.0,-6958.769320828383,216.809865514113
2.909816406250002,85.94632879348465,40.48010064069099,271.88393521126085,19.934983048045886,5.557213397880786e-40,7.311283208005925,89.38833715173442,45.581462463973104,1142.0100587500021,114.72084384999913,2.863647971825882,-0.49618102063654507,28.614946365356445,36.22743988037109,33.66596221923828,50.0859375,1.269040584564209,473616480.0,66.0,66.0,-6939.917403757673,216.96597197889486
3.107860839843738,81.95959860126334,40.203115466824535,274.14533048287433,19.94359011921956,5.557213397880786e-40,7.524008109375356,85.43944001095028,45.2092891229801,1145.0097149530166,114.72413408931806,1.585796252680754,-0.17859115323659716,40.513702392578125,36.05289459228516,33.498390197753906,53.984375,1.1824572086334229,822615104.0,66.0,66.0,-6924.762061816144,216.92558681065597
3.309596923828167,77.86125040389783,39.91787638098243,276.82289672648216,19.952980711661947,5.557213397880786e-40,7.743071607286363,80.96122087493661,44.817668828744964,1148.0161686254962,114.7281437277629,2.858686732628072,0.155589576093239,18.76817512512207,35.748931884765625,33.176002502441406,56.171875,1.1994491815567017,472805248.0,66.0,66.0,-6951.493118148271,216.9441410773726
3.512352294921925,74.6964731498099,39.56352651672842,279.5241604362284,19.960949897510133,5.557213397880786e-40,8.015211825685933,77.7999853308388,44.29273900333794,1153.1100377645755,114.73118234220678,5.434912729966319e-40,0.6035302131881206,16.648252487182617,35.529563903808594,32.83793258666992,58.203125,1.250028371810913,486870752.0,66.0,66.0,-6859.519129773538,216.95838523865294
3.7336567382812973,71.21608169314666,39.16365477597563,282.4634809242455,19.970253915363493,5.557213397880786e-40,8.322313254688632,73.79624106089045,43.71106015378063,1158.2735691054838,114.73531392454115,0.19614637653676717,1.0998945771018727,-0.6502498388290405,35.18717956542969,32.531742095947266,60.1640625,1.109036922454834,-2806280.75,66.0,66.0,-6818.8948054335315,217.92455191404363
3.91189599609379,68.33272159599397,38.83522260876026,284.82287151487077,19.97832723903213,5.557213397880786e-40,8.574549492123385,71.03990851818308,43.190729173543666,1162.0244562493751,114.73834643402665,2.867960929870605,1.5439100896022162,-9.07670783996582,34.89644241333008,32.06511688232422,62.0625,1.216425538063049,-249109984.0,66.0,66.0,-6753.705218713227,217.0907022262215
4.11574047851559,65.33023090140308,37.616259325985816,294.6466303218792,19.98765366906865,5.557213397880786e-40,9.510713555443697,67.64924364454775,42.2029246190714,1170.3795548073745,114.74234387176207,2.8374465596037903,2.3868381713816573,-14.289755821228027,33.8416862487793,23.64146614074707,63.9140625,1.293709635734558,-380716608.0,66.0,66.0,-689.6688707844396,217.17195107068312
4.316723388671903,60.94350017590975,35.91952207533105,308.13838463771384,20.00304659834696,5.557213397880786e-40,10.813807946900914,62.40470176622126,40.42196613248679,1186.5324459877922,114.74917511143444,1.624444417682646,3.9065880690209274,-14.663702964782717,30.25344657897949,14.60232925415039,65.7578125,1.7298898696899414,-359915168.0,66.0,66.0,-402.5639630596419,217.03475747728518
4.517024902343792,49.975500607761816,32.23866748744947,336.68541056097615,20.04661212579725,5.557213397880786e-40,13.640704145938809,54.64365744613287,38.53078569368273,1202.399977877327,114.76097696533338,2.7962658720589393,5.520396683306948,-12.703185081481934,27.09026527404785,13.66779613494873,66.8203125,1.6954265832901,-266317968.0,66.0,66.0,-348.76037578524915,217.04102463497003
4.716993896484382,43.15027594687,29.11124320365777,346.3256793799025,20.08415281048721,5.557213397880786e-40,14.558054709467086,48.07683645759993,36.70541095951491,1218.4105719356412,114.7731275407267,5.557213397880786e-40,7.0780485567017255,-16.218799591064453,24.07288360595703,12.969383239746094,67.25,1.614240050315857,-301195648.0,66.0,66.0,-323.72229615005597,217.05415122070178
4.915519775390635,37.8459200861211,26.30483733990276,351.0,20.117249377308447,5.557213397880786e-40,15.0,43.531562060050256,35.12948451815588,1231.306165135885,114.7831087834816,5.557213397880786e-40,8.422841210481574,-15.795609474182127,21.52193260192871,12.422683715820312,67.125,1.6869986057281494,-230973408.0,66.0,66.0,-292.70006569185705,217.05051864237944
